ax,	ay,	az,	ox,	oy,	oz,	dz,	dv,	t
-1.7351e-01,	-9.1823e-01,	9.7320e+00,	1.0245e-01,	-1.3742e-01,	8.6366e-02,	0.0000e+00,	0,	1460043959927031656,	22000323609
-3.2306e-01,	-5.7592e-01,	1.0391e+01,	1.0996e-01,	-1.4053e-01,	9.2580e-02,	0.0000e+00,	0,	1460043959929477722,	22002769675
-6.6909e-02,	-3.4308e-01,	1.0735e+01,	1.0700e-01,	-1.4197e-01,	9.5715e-02,	0.0000e+00,	0,	1460043959932023829,	22005315782
-4.0060e-02,	-4.9571e-01,	1.0647e+01,	9.8614e-02,	-1.4011e-01,	9.3788e-02,	0.0000e+00,	0,	1460043959934540228,	22007832181
-2.6790e-01,	-5.0508e-01,	1.0494e+01,	8.8490e-02,	-1.4618e-01,	9.8814e-02,	0.0000e+00,	0,	1460043959936980377,	22010272330
-1.7927e-01,	-4.7973e-01,	1.0700e+01,	8.1515e-02,	-1.5326e-01,	1.0547e-01,	0.0000e+00,	0,	1460043959939522192,	22012814145
1.5483e-01,	-8.3487e-01,	1.1157e+01,	8.7825e-02,	-1.4591e-01,	1.0171e-01,	0.0000e+00,	0,	1460043959942043133,	22015335086
1.2414e-01,	-1.0892e+00,	1.1382e+01,	1.0394e-01,	-1.3290e-01,	9.8367e-02,	0.0000e+00,	0,	1460043959944486657,	22017778610
-1.3654e-01,	-7.8202e-01,	1.1187e+01,	1.1199e-01,	-1.3196e-01,	1.0028e-01,	0.0000e+00,	0,	1460043959947023181,	22020315134
-1.2398e-01,	-3.6815e-01,	1.0842e+01,	1.0179e-01,	-1.3758e-01,	1.0022e-01,	0.0000e+00,	0,	1460043959949485122,	22022777075
-1.6451e-02,	-4.3361e-01,	1.0651e+01,	8.5085e-02,	-1.3972e-01,	9.8387e-02,	0.0000e+00,	0,	1460043959951995021,	22025286974
-4.9072e-02,	-7.8952e-01,	1.0541e+01,	7.6941e-02,	-1.4158e-01,	9.9029e-02,	0.0000e+00,	0,	1460043959954528961,	22027820914
-1.5682e-03,	-8.8891e-01,	1.0397e+01,	7.8420e-02,	-1.4107e-01,	9.7278e-02,	0.0000e+00,	0,	1460043959956978985,	22030270938
1.5561e-01,	-8.6316e-01,	1.0246e+01,	8.4130e-02,	-1.3285e-01,	9.1297e-02,	0.0000e+00,	0,	1460043959959482051,	22032774004
1.9249e-01,	-9.7474e-01,	9.9958e+00,	9.0467e-02,	-1.2258e-01,	8.2569e-02,	0.0000e+00,	0,	1460043959962031825,	22035323778
2.6773e-02,	-9.2893e-01,	9.6262e+00,	9.2397e-02,	-1.2126e-01,	7.4289e-02,	0.0000e+00,	0,	1460043959964486932,	22037778885
-6.5902e-02,	-6.7811e-01,	9.3614e+00,	8.4497e-02,	-1.2950e-01,	6.7905e-02,	0.0000e+00,	0,	1460043959966979873,	22040271826
4.6302e-02,	-5.9527e-01,	9.2931e+00,	6.9923e-02,	-1.3520e-01,	5.9644e-02,	0.0000e+00,	0,	1460043959969505355,	22042797308
1.2454e-01,	-7.7950e-01,	9.2927e+00,	6.1604e-02,	-1.3239e-01,	4.7669e-02,	0.0000e+00,	0,	1460043959971979087,	22045271040
1.2238e-01,	-1.0668e+00,	9.2727e+00,	6.6095e-02,	-1.2722e-01,	3.6882e-02,	0.0000e+00,	0,	1460043959974501986,	22047793939
1.7562e-01,	-1.1557e+00,	9.1839e+00,	7.5062e-02,	-1.2139e-01,	2.8799e-02,	0.0000e+00,	0,	1460043959977005719,	22050297672
2.1033e-01,	-9.4326e-01,	9.0997e+00,	7.8677e-02,	-1.1527e-01,	1.8489e-02,	0.0000e+00,	0,	1460043959979479701,	22052771654
1.5447e-01,	-8.3496e-01,	9.1882e+00,	7.5648e-02,	-1.1269e-01,	5.6820e-03,	0.0000e+00,	0,	1460043959981996850,	22055288803
9.8442e-02,	-8.9506e-01,	9.4539e+00,	6.9499e-02,	-1.1436e-01,	-4.5166e-03,	0.0000e+00,	0,	1460043959984514249,	22057806202
1.2178e-01,	-8.6502e-01,	9.7629e+00,	6.3947e-02,	-1.1626e-01,	-1.2818e-02,	0.0000e+00,	0,	1460043959986981315,	22060273268
1.8442e-01,	-8.8601e-01,	9.9765e+00,	6.1202e-02,	-1.1472e-01,	-2.4368e-02,	0.0000e+00,	0,	1460043959989496380,	22062788333
1.8697e-01,	-9.7752e-01,	1.0058e+01,	6.3069e-02,	-1.1009e-01,	-3.5766e-02,	0.0000e+00,	0,	1460043959991994862,	22065286815
1.7597e-01,	-1.0567e+00,	1.0177e+01,	6.9727e-02,	-1.0559e-01,	-4.2424e-02,	0.0000e+00,	0,	1460043959994486428,	22067778381
2.1228e-01,	-1.1276e+00,	1.0456e+01,	7.6206e-02,	-1.0163e-01,	-4.7423e-02,	0.0000e+00,	0,	1460043959997002077,	22070294030
1.7643e-01,	-9.6721e-01,	1.0713e+01,	7.5836e-02,	-9.9278e-02,	-5.3404e-02,	0.0000e+00,	0,	1460043959999484393,	22072776346
1.0475e-01,	-7.6772e-01,	1.0815e+01,	7.0010e-02,	-1.0144e-01,	-5.6130e-02,	0.0000e+00,	0,	1460043960001979583,	22075271536
1.3620e-01,	-9.2830e-01,	1.0851e+01,	6.5160e-02,	-1.0535e-01,	-5.8049e-02,	1.3484e-01,	1,	1460043960004507649,	22077799602
1.8514e-01,	-1.0593e+00,	1.0848e+01,	6.3152e-02,	-1.0719e-01,	-6.3305e-02,	0.0000e+00,	0,	1460043960006979423,	22080271376
1.7982e-01,	-9.6874e-01,	1.0825e+01,	6.2106e-02,	-1.0610e-01,	-6.7503e-02,	0.0000e+00,	0,	1460043960009481905,	22082773858
1.8501e-01,	-1.0479e+00,	1.0819e+01,	6.3499e-02,	-1.0357e-01,	-6.8370e-02,	0.0000e+00,	0,	1460043960012003096,	22085295049
2.2409e-01,	-1.1237e+00,	1.0747e+01,	6.8611e-02,	-1.0175e-01,	-6.9606e-02,	1.3480e-01,	1,	1460043960014497036,	22087788989
2.1228e-01,	-9.7653e-01,	1.0572e+01,	7.2395e-02,	-1.0283e-01,	-7.1271e-02,	0.0000e+00,	0,	1460043960016980019,	22090271972
1.4988e-01,	-9.1272e-01,	1.0348e+01,	7.0800e-02,	-1.0770e-01,	-7.3116e-02,	0.0000e+00,	0,	1460043960019503459,	22092795412
1.7554e-01,	-9.4256e-01,	1.0127e+01,	6.7075e-02,	-1.1257e-01,	-7.6174e-02,	0.0000e+00,	0,	1460043960021994650,	22095286603
2.3549e-01,	-9.7686e-01,	9.9693e+00,	6.5904e-02,	-1.1352e-01,	-8.0095e-02,	0.0000e+00,	0,	1460043960024492716,	22097784669
2.1594e-01,	-1.0886e+00,	9.8502e+00,	6.8297e-02,	-1.1332e-01,	-8.4879e-02,	0.0000e+00,	0,	1460043960027009156,	22100301109
2.1854e-01,	-1.1354e+00,	9.6869e+00,	7.2844e-02,	-1.1521e-01,	-9.0044e-02,	0.0000e+00,	0,	1460043960029499180,	22102791133
2.4561e-01,	-1.0579e+00,	9.5166e+00,	7.6596e-02,	-1.1770e-01,	-9.3176e-02,	0.0000e+00,	0,	1460043960031981746,	22105273699
2.1134e-01,	-9.8420e-01,	9.4064e+00,	7.7503e-02,	-1.2060e-01,	-9.5173e-02,	0.0000e+00,	0,	1460043960034513978,	22107805931
1.7194e-01,	-9.4329e-01,	9.3579e+00,	7.6043e-02,	-1.2456e-01,	-9.7872e-02,	0.0000e+00,	0,	1460043960037011044,	22110302997
2.0561e-01,	-9.3429e-01,	9.4143e+00,	7.2175e-02,	-1.2467e-01,	-9.9919e-02,	0.0000e+00,	0,	1460043960039480360,	22112772313
6.1394e-01,	-8.2105e-01,	9.6744e+00,	6.0451e-02,	-1.0396e-01,	-9.8759e-02,	0.0000e+00,	0,	1460043960041991800,	22115283753
1.0602e+00,	-6.1556e-01,	1.0186e+01,	3.6310e-02,	-5.5509e-02,	-9.7783e-02,	0.0000e+00,	0,	1460043960044519116,	22117811069
1.0398e+00,	-4.0772e-01,	1.0630e+01,	9.2404e-04,	4.2685e-04,	-9.8369e-02,	0.0000e+00,	0,	1460043960046996765,	22120288718
7.5117e-01,	-3.2263e-01,	1.0575e+01,	-4.0053e-02,	4.2843e-02,	-9.9941e-02,	0.0000e+00,	0,	1460043960049490247,	22122782200
4.8384e-01,	-3.5624e-01,	1.0003e+01,	-7.6417e-02,	6.2889e-02,	-1.0076e-01,	0.0000e+00,	0,	1460043960052008688,	22125300641
2.1089e-01,	-6.6192e-01,	9.3536e+00,	-9.3838e-02,	6.4653e-02,	-9.8834e-02,	0.0000e+00,	0,	1460043960054508795,	22127800748
1.0794e-02,	-1.1507e+00,	9.0797e+00,	-8.5997e-02,	5.4499e-02,	-9.3320e-02,	0.0000e+00,	0,	1460043960056997986,	22130289939
1.6276e-01,	-1.3552e+00,	9.3055e+00,	-6.0770e-02,	4.5534e-02,	-8.5024e-02,	0.0000e+00,	0,	1460043960059512634,	22132804587
3.5037e-01,	-1.2930e+00,	9.8382e+00,	-3.2196e-02,	4.5070e-02,	-7.6417e-02,	0.0000e+00,	0,	1460043960062019617,	22135311570
2.2299e-01,	-9.9845e-01,	1.0206e+01,	-1.3199e-02,	4.1793e-02,	-7.0816e-02,	0.0000e+00,	0,	1460043960064496141,	22137788094
-3.7259e-02,	-6.3159e-01,	1.0160e+01,	-9.5961e-03,	2.6304e-02,	-6.5661e-02,	0.0000e+00,	0,	1460043960067026665,	22140318618
-1.2031e-01,	-4.9867e-01,	9.9604e+00,	-1.6238e-02,	1.4137e-03,	-5.7795e-02,	0.0000e+00,	0,	1460043960069526730,	22142818683
-3.2980e-04,	-7.1503e-01,	9.9674e+00,	-1.7787e-02,	-2.2351e-02,	-4.7189e-02,	0.0000e+00,	0,	1460043960072001671,	22145293624
1.2861e-01,	-1.0965e+00,	1.0306e+01,	-2.5717e-03,	-3.8425e-02,	-3.6366e-02,	0.0000e+00,	0,	1460043960074524070,	22147816023
1.6749e-01,	-1.2623e+00,	1.0677e+01,	2.8095e-02,	-4.7619e-02,	-2.8580e-02,	0.0000e+00,	0,	1460043960077038719,	22150330672
1.6939e-01,	-1.1020e+00,	1.0758e+01,	5.6781e-02,	-5.2241e-02,	-2.0319e-02,	0.0000e+00,	0,	1460043960079504368,	22152796321
3.0939e-01,	-6.9056e-01,	1.0700e+01,	6.4522e-02,	-5.0091e-02,	-8.7883e-03,	0.0000e+00,	0,	1460043960082029142,	22155321095
3.5677e-01,	-3.1024e-01,	1.0789e+01,	4.9604e-02,	-4.2576e-02,	2.2998e-03,	0.0000e+00,	0,	1460043960084527874,	22157819827
2.4171e-01,	-8.0671e-02,	1.0929e+01,	1.9627e-02,	-3.8636e-02,	1.0861e-02,	1.3483e-01,	1,	1460043960087013690,	22160305643
2.5500e-01,	-2.1077e-01,	1.0913e+01,	-7.0299e-03,	-3.6194e-02,	1.8633e-02,	0.0000e+00,	0,	1460043960089529047,	22162821000
3.4070e-01,	-5.3057e-01,	1.0640e+01,	-1.5888e-02,	-2.9501e-02,	2.3190e-02,	0.0000e+00,	0,	1460043960092021363,	22165313316
3.4766e-01,	-7.0244e-01,	1.0141e+01,	-6.2541e-03,	-2.0875e-02,	2.4504e-02,	0.0000e+00,	0,	1460043960094506595,	22167798548
1.7648e-01,	-7.7822e-01,	9.6880e+00,	1.0567e-02,	-1.9153e-02,	2.8505e-02,	1.3474e-01,	1,	1460043960097040119,	22170332072
-2.6439e-02,	-6.8783e-01,	9.4577e+00,	2.3248e-02,	-2.9638e-02,	3.4736e-02,	0.0000e+00,	0,	1460043960099506226,	22172798179
-1.0717e-01,	-5.3299e-01,	9.3937e+00,	2.8202e-02,	-4.9287e-02,	4.0174e-02,	0.0000e+00,	0,	1460043960102009709,	22175301662
-2.1015e-02,	-4.3050e-01,	9.4077e+00,	2.7522e-02,	-6.7415e-02,	4.5432e-02,	0.0000e+00,	0,	1460043960104530149,	22177822102
2.1781e-01,	-4.2339e-01,	9.4956e+00,	2.5697e-02,	-7.1322e-02,	4.9457e-02,	1.3483e-01,	1,	1460043960107017423,	22180309376
5.0255e-01,	-3.9524e-01,	9.6644e+00,	2.3368e-02,	-5.5862e-02,	5.3415e-02,	0.0000e+00,	0,	1460043960109510822,	22182802775
6.3345e-01,	-2.5875e-01,	9.8328e+00,	1.5999e-02,	-2.6418e-02,	5.4802e-02,	0.0000e+00,	0,	1460043960112031929,	22185323882
4.7974e-01,	-7.4153e-02,	9.8688e+00,	1.1465e-03,	1.5082e-03,	5.2326e-02,	0.0000e+00,	0,	1460043960114515995,	22187807948
2.6739e-01,	6.2276e-02,	9.7161e+00,	-1.8387e-02,	1.7116e-02,	4.5805e-02,	0.0000e+00,	0,	1460043960117019852,	22190311805
1.0938e-01,	5.2646e-02,	9.5076e+00,	-3.6620e-02,	2.1685e-02,	4.0087e-02,	0.0000e+00,	0,	1460043960119531585,	22192823538
8.5503e-02,	-7.3042e-02,	9.4022e+00,	-4.8698e-02,	2.3021e-02,	3.5191e-02,	0.0000e+00,	0,	1460043960122021984,	22195313937
1.3388e-01,	-3.1428e-01,	9.4682e+00,	-4.8752e-02,	2.6203e-02,	3.2780e-02,	0.0000e+00,	0,	1460043960124483841,	22197775794
7.5646e-02,	-4.9580e-01,	9.6413e+00,	-3.5931e-02,	2.6984e-02,	3.3116e-02,	0.0000e+00,	0,	1460043960127047781,	22200339734
1.7907e-02,	-4.6782e-01,	9.7963e+00,	-1.8826e-02,	2.3461e-02,	3.3825e-02,	0.0000e+00,	0,	1460043960129535305,	22202827258
2.0348e-03,	-3.2302e-01,	9.9014e+00,	-6.8245e-03,	1.7632e-02,	3.2391e-02,	0.0000e+00,	0,	1460043960131981121,	22205273074
7.5027e-03,	-9.4934e-02,	1.0055e+01,	-6.4724e-03,	1.3292e-02,	3.2685e-02,	0.0000e+00,	0,	1460043960134493395,	22207785348
1.8664e-02,	1.2136e-01,	1.0306e+01,	-1.6569e-02,	1.1899e-02,	3.5452e-02,	0.0000e+00,	0,	1460043960137049794,	22210341747
1.8149e-02,	1.3277e-01,	1.0564e+01,	-2.7639e-02,	1.1702e-02,	3.3831e-02,	0.0000e+00,	0,	1460043960139496068,	22212788021
1.7314e-02,	-6.6742e-02,	1.0701e+01,	-3.0430e-02,	1.3422e-02,	3.0359e-02,	0.0000e+00,	0,	1460043960141987884,	22215279837
5.1710e-02,	-2.0251e-01,	1.0651e+01,	-2.4414e-02,	1.7012e-02,	2.7252e-02,	0.0000e+00,	0,	1460043960144500408,	22217792361
-1.5715e-02,	-1.5945e-01,	1.0508e+01,	-1.5222e-02,	1.8926e-02,	2.4196e-02,	0.0000e+00,	0,	1460043960146993015,	22220284968
-1.6346e-01,	-9.6605e-02,	1.0383e+01,	-7.6198e-03,	1.4050e-02,	2.3840e-02,	0.0000e+00,	0,	1460043960149490498,	22222782451
-2.7439e-01,	-7.4776e-02,	1.0309e+01,	-2.5411e-03,	6.3077e-04,	2.6958e-02,	0.0000e+00,	0,	1460043960151999896,	22225291849
-3.1560e-01,	-9.1854e-02,	1.0276e+01,	3.9716e-03,	-1.8579e-02,	2.7320e-02,	0.0000e+00,	0,	1460043960154500754,	22227792707
-2.5459e-01,	-9.1469e-02,	1.0253e+01,	1.3948e-02,	-3.5754e-02,	2.6073e-02,	0.0000e+00,	0,	1460043960156983903,	22230275856
-1.2927e-01,	-5.8969e-02,	1.0227e+01,	2.2965e-02,	-4.4110e-02,	2.6738e-02,	0.0000e+00,	0,	1460043960159508635,	22232800588
-2.8739e-02,	-5.1043e-03,	1.0207e+01,	2.7140e-02,	-4.1710e-02,	2.6859e-02,	0.0000e+00,	0,	1460043960162007909,	22235299862
-1.5481e-02,	1.3530e-01,	1.0175e+01,	2.5800e-02,	-3.4189e-02,	2.2280e-02,	0.0000e+00,	0,	1460043960164483308,	22237775261
-1.1791e-01,	3.5580e-01,	1.0094e+01,	1.8074e-02,	-2.9216e-02,	1.5562e-02,	0.0000e+00,	0,	1460043960166999957,	22240291910
-1.6519e-01,	4.5061e-01,	9.9593e+00,	5.7921e-03,	-2.7936e-02,	8.0482e-03,	0.0000e+00,	0,	1460043960169516772,	22242808725
-1.0961e-01,	4.0072e-01,	9.8034e+00,	-5.4529e-03,	-2.2790e-02,	9.9929e-04,	0.0000e+00,	0,	1460043960171983797,	22245275750
-1.0930e-01,	3.2188e-01,	9.6606e+00,	-1.2134e-02,	-1.4045e-02,	-4.7509e-03,	0.0000e+00,	0,	1460043960174499779,	22247791732
-1.6043e-01,	2.2195e-01,	9.5582e+00,	-1.1784e-02,	-6.9207e-03,	-1.1373e-02,	0.0000e+00,	0,	1460043960177011094,	22250303047
-2.1592e-01,	1.4247e-01,	9.4896e+00,	-6.8382e-03,	-3.0582e-03,	-1.8192e-02,	1.3482e-01,	1,	1460043960179489577,	22252781530
-3.0315e-01,	2.0535e-01,	9.4323e+00,	-3.8970e-03,	-2.5357e-03,	-2.3079e-02,	0.0000e+00,	0,	1460043960182001476,	22255293429
-2.7792e-01,	3.2777e-01,	9.4376e+00,	-6.4515e-03,	-8.6697e-04,	-2.6408e-02,	0.0000e+00,	0,	1460043960184496416,	22257788369
-2.5746e-01,	3.8927e-01,	9.5581e+00,	-1.0783e-02,	1.6214e-03,	-3.0608e-02,	0.0000e+00,	0,	1460043960186984690,	22260276643
-2.5229e-01,	3.8529e-01,	9.7693e+00,	-1.4043e-02,	3.9941e-03,	-3.6584e-02,	1.3478e-01,	1,	1460043960189509464,	22262801417
-2.1130e-01,	4.1840e-01,	9.9770e+00,	-1.6763e-02,	1.0325e-02,	-4.3372e-02,	0.0000e+00,	0,	1460043960191989822,	22265281775
-2.1266e-01,	4.8952e-01,	1.0077e+01,	-2.1235e-02,	2.1204e-02,	-4.9910e-02,	0.0000e+00,	0,	1460043960194483429,	22267775382
-2.8375e-01,	4.9446e-01,	1.0092e+01,	-2.7924e-02,	3.1557e-02,	-5.4989e-02,	0.0000e+00,	0,	1460043960197006203,	22270298156
-3.5322e-01,	5.0966e-01,	1.0077e+01,	-3.5340e-02,	3.6185e-02,	-6.1376e-02,	0.0000e+00,	0,	1460043960199486727,	22272778680
-4.0012e-01,	4.9093e-01,	1.0089e+01,	-3.8908e-02,	3.5487e-02,	-6.6631e-02,	0.0000e+00,	0,	1460043960201994043,	22275285996
-4.3442e-01,	3.3272e-01,	1.0179e+01,	-3.7297e-02,	3.1893e-02,	-6.7402e-02,	0.0000e+00,	0,	1460043960204506608,	22277798561
-4.9075e-01,	2.5670e-01,	1.0279e+01,	-3.1034e-02,	2.6091e-02,	-6.3600e-02,	0.0000e+00,	0,	1460043960206987799,	22280279752
-5.5869e-01,	2.4304e-01,	1.0300e+01,	-2.0729e-02,	1.7794e-02,	-5.8072e-02,	0.0000e+00,	0,	1460043960209490823,	22282782776
-5.7635e-01,	1.8666e-01,	1.0280e+01,	-7.4601e-03,	7.4880e-03,	-5.3692e-02,	0.0000e+00,	0,	1460043960212135637,	22285427590
-5.1683e-01,	2.4163e-01,	1.0305e+01,	4.3380e-03,	-6.8746e-04,	-4.8854e-02,	0.0000e+00,	0,	1460043960214499412,	22287791365
-5.0592e-01,	3.7288e-01,	1.0417e+01,	1.0217e-02,	-6.8337e-03,	-4.3669e-02,	0.0000e+00,	0,	1460043960216986061,	22290278014
-5.6840e-01,	4.4174e-01,	1.0512e+01,	9.8689e-03,	-1.3142e-02,	-4.0613e-02,	0.0000e+00,	0,	1460043960219522418,	22292814371
-5.2063e-01,	4.3257e-01,	1.0508e+01,	6.0340e-03,	-1.6672e-02,	-3.5924e-02,	0.0000e+00,	0,	1460043960222011984,	22295303937
-4.1731e-01,	4.1164e-01,	1.0453e+01,	3.0112e-03,	-1.4628e-02,	-2.9222e-02,	0.0000e+00,	0,	1460043960224485342,	22297777295
-4.7783e-01,	4.3496e-01,	1.0362e+01,	1.4731e-03,	-1.1054e-02,	-2.4229e-02,	0.0000e+00,	0,	1460043960227000616,	22300292569
-6.0447e-01,	4.5791e-01,	1.0230e+01,	6.4532e-04,	-1.1770e-02,	-2.0549e-02,	0.0000e+00,	0,	1460043960229518889,	22302810842
-6.4888e-01,	3.9933e-01,	1.0067e+01,	7.8449e-04,	-1.6325e-02,	-1.6647e-02,	0.0000e+00,	0,	1460043960231992747,	22305284700
-6.2184e-01,	3.9220e-01,	9.9168e+00,	1.5686e-03,	-2.0138e-02,	-1.2910e-02,	0.0000e+00,	0,	1460043960234499354,	22307791307
-5.8808e-01,	4.8338e-01,	9.8252e+00,	2.0345e-03,	-2.2466e-02,	-9.5171e-03,	0.0000e+00,	0,	1460043960237012003,	22310303956
-6.1241e-01,	4.5152e-01,	9.7817e+00,	4.1975e-03,	-2.4375e-02,	-6.3633e-03,	0.0000e+00,	0,	1460043960239495027,	22312786980
-5.5785e-01,	3.5489e-01,	9.7569e+00,	7.9328e-03,	-2.2752e-02,	-3.2875e-03,	0.0000e+00,	0,	1460043960242003884,	22315295837
-4.8082e-01,	4.3189e-01,	9.7482e+00,	8.0689e-03,	-1.5485e-02,	8.6037e-04,	0.0000e+00,	0,	1460043960244516283,	22317808236
-5.4774e-01,	5.7425e-01,	9.7693e+00,	1.0395e-03,	-8.5941e-03,	5.1840e-03,	0.0000e+00,	0,	1460043960247005932,	22320297885
-6.0899e-01,	5.9520e-01,	9.7985e+00,	-9.2462e-03,	-5.1826e-03,	8.9879e-03,	0.0000e+00,	0,	1460043960249496706,	22322788659
-5.6103e-01,	5.6258e-01,	9.7983e+00,	-1.7583e-02,	-7.5842e-04,	1.2392e-02,	0.0000e+00,	0,	1460043960252028730,	22325320683
-5.5191e-01,	5.2939e-01,	9.7708e+00,	-2.3106e-02,	6.5460e-03,	1.5897e-02,	0.0000e+00,	0,	1460043960254525087,	22327817040
-5.9249e-01,	4.6766e-01,	9.7666e+00,	-2.6688e-02,	1.3387e-02,	1.8790e-02,	0.0000e+00,	0,	1460043960257003153,	22330295106
-6.3027e-01,	4.1045e-01,	9.8296e+00,	-2.7356e-02,	1.7803e-02,	2.2986e-02,	0.0000e+00,	0,	1460043960259525885,	22332817838
-6.5851e-01,	3.8891e-01,	9.9234e+00,	-2.5243e-02,	1.9319e-02,	2.8631e-02,	0.0000e+00,	0,	1460043960262040326,	22335332279
-6.6696e-01,	4.0191e-01,	1.0000e+01,	-2.2675e-02,	1.8717e-02,	3.5730e-02,	0.0000e+00,	0,	1460043960264507267,	22337799220
-6.9963e-01,	3.6640e-01,	1.0061e+01,	-1.9296e-02,	1.5510e-02,	4.3152e-02,	0.0000e+00,	0,	1460043960267032249,	22340324202
-6.8572e-01,	2.9500e-01,	1.0148e+01,	-1.5615e-02,	1.0890e-02,	4.9711e-02,	0.0000e+00,	0,	1460043960269538356,	22342830309
-6.5227e-01,	2.9931e-01,	1.0252e+01,	-1.2261e-02,	8.2533e-03,	5.5063e-02,	1.3089e-01,	1,	1460043960272017964,	22345309917
-6.6912e-01,	3.1404e-01,	1.0340e+01,	-9.0708e-03,	7.1010e-03,	6.0214e-02,	0.0000e+00,	0,	1460043960274533571,	22347825524
-6.9156e-01,	2.8793e-01,	1.0398e+01,	-6.8207e-03,	5.0785e-03,	6.6804e-02,	0.0000e+00,	0,	1460043960277032511,	22350324464
-6.7605e-01,	3.2018e-01,	1.0424e+01,	-6.1240e-03,	3.0305e-03,	7.6015e-02,	0.0000e+00,	0,	1460043960279511702,	22352803655
-6.7397e-01,	3.5885e-01,	1.0433e+01,	-6.1956e-03,	1.3391e-03,	8.4255e-02,	1.3475e-01,	1,	1460043960282042643,	22355334596
-6.7814e-01,	3.2868e-01,	1.0408e+01,	-6.1960e-03,	-8.7723e-04,	9.0343e-02,	0.0000e+00,	0,	1460043960284524917,	22357816870
-6.7624e-01,	3.0418e-01,	1.0360e+01,	-5.0197e-03,	-5.3461e-03,	9.6077e-02,	0.0000e+00,	0,	1460043960287010941,	22360302894
-6.6845e-01,	2.6424e-01,	1.0303e+01,	-1.1452e-03,	-1.1383e-02,	1.0180e-01,	0.0000e+00,	0,	1460043960289534923,	22362826876
-6.9859e-01,	1.7644e-01,	1.0195e+01,	6.0770e-03,	-1.9517e-02,	1.0648e-01,	0.0000e+00,	0,	1460043960292022697,	22365314650
-6.9150e-01,	1.6794e-01,	1.0074e+01,	1.3926e-02,	-2.7977e-02,	1.1169e-01,	0.0000e+00,	0,	1460043960294521304,	22367813257
-6.0600e-01,	1.8962e-01,	1.0042e+01,	1.8927e-02,	-3.2348e-02,	1.1645e-01,	0.0000e+00,	0,	1460043960297036536,	22370328489
-5.5625e-01,	2.4599e-01,	1.0086e+01,	1.9347e-02,	-3.3447e-02,	1.1812e-01,	0.0000e+00,	0,	1460043960299512102,	22372804055
-5.4113e-01,	2.8065e-01,	1.0133e+01,	1.4840e-02,	-3.1610e-02,	1.1789e-01,	0.0000e+00,	0,	1460043960302020501,	22375312454
-4.8908e-01,	2.6239e-01,	1.0110e+01,	6.3658e-03,	-2.6839e-02,	1.1826e-01,	0.0000e+00,	0,	1460043960304542942,	22377834895
-4.2791e-01,	3.0256e-01,	9.9946e+00,	-3.5335e-03,	-1.8482e-02,	1.2028e-01,	0.0000e+00,	0,	1460043960307021049,	22380313002
-4.4182e-01,	2.9831e-01,	9.8710e+00,	-1.1076e-02,	-9.8101e-03,	1.2208e-01,	0.0000e+00,	0,	1460043960309488990,	22382780943
-5.3431e-01,	1.6238e-01,	9.7745e+00,	-1.4288e-02,	-6.7406e-03,	1.2185e-01,	0.0000e+00,	0,	1460043960312052222,	22385344175
-5.7735e-01,	5.6824e-02,	9.6799e+00,	-1.3452e-02,	-7.9497e-03,	1.2088e-01,	0.0000e+00,	0,	1460043960314534246,	22387826199
-5.3263e-01,	6.2890e-02,	9.6274e+00,	-1.0247e-02,	-7.6262e-03,	1.2034e-01,	0.0000e+00,	0,	1460043960316989687,	22390281640
-5.3681e-01,	7.3099e-02,	9.6468e+00,	-6.9990e-03,	-6.1541e-03,	1.1973e-01,	0.0000e+00,	0,	1460043960319529669,	22392821622
-5.3578e-01,	7.6511e-02,	9.7293e+00,	-6.6287e-03,	-5.4298e-03,	1.1764e-01,	0.0000e+00,	0,	1460043960322041234,	22395333187
-4.6638e-01,	1.2403e-01,	9.8233e+00,	-1.0286e-02,	-4.1872e-03,	1.1380e-01,	0.0000e+00,	0,	1460043960324495259,	22397787212
-4.1240e-01,	1.6431e-01,	9.9305e+00,	-1.6336e-02,	-2.8827e-04,	1.0945e-01,	0.0000e+00,	0,	1460043960326997574,	22400289527
-4.0535e-01,	1.2146e-01,	1.0039e+01,	-2.1217e-02,	5.7435e-03,	1.0407e-01,	0.0000e+00,	0,	1460043960329503057,	22402795010
-4.2993e-01,	2.1071e-02,	1.0102e+01,	-2.2850e-02,	1.1884e-02,	9.9273e-02,	0.0000e+00,	0,	1460043960331991664,	22405283617
-4.3506e-01,	-3.2101e-02,	1.0123e+01,	-2.2867e-02,	1.6602e-02,	9.5462e-02,	0.0000e+00,	0,	1460043960334499271,	22407791224
-4.5034e-01,	-1.9605e-02,	1.0115e+01,	-2.2105e-02,	1.7828e-02,	8.9317e-02,	0.0000e+00,	0,	1460043960337004170,	22410296123
-5.4550e-01,	-4.7848e-02,	1.0099e+01,	-1.7673e-02,	1.2940e-02,	8.0397e-02,	0.0000e+00,	0,	1460043960339497361,	22412789314
-5.8890e-01,	-1.3181e-01,	1.0113e+01,	-1.0175e-02,	3.7002e-03,	7.2160e-02,	0.0000e+00,	0,	1460043960341987468,	22415279421
-4.9175e-01,	-1.3721e-01,	1.0177e+01,	-3.4252e-03,	-3.9882e-03,	6.5718e-02,	0.0000e+00,	0,	1460043960344511450,	22417803403
